,SOURCE_ID,WAVE_ID,YEAR,MONTH,DAY,DISTANCE_FROM_SOURCE,TRAVEL_TIME_HOURS,MEASUREMENT_TYPE,MAXIMUM_HEIGHT
23283,5413,22561,2011,3.0,11.0,446.0,4.0,5.0,1.32
23285,5413,22563,2011,3.0,11.0,259.0,4.0,4.0,1.95
23286,5413,22564,2011,3.0,11.0,115.0,4.0,5.0,2.37
23287,5413,22565,2011,3.0,11.0,485.0,4.0,5.0,1.7
23288,5413,22566,2011,3.0,11.0,403.0,4.0,4.0,1.34
23289,5413,22567,2011,3.0,11.0,474.0,4.0,4.0,2.54
23291,5413,22569,2011,3.0,11.0,99.0,4.0,4.0,2.38
23292,5413,22570,2011,3.0,11.0,107.0,4.0,4.0,1.73
23293,5413,22571,2011,3.0,11.0,100.0,4.0,4.0,2.86
23294,5413,22572,2011,3.0,11.0,89.0,4.0,4.0,4.62
23296,5413,22574,2011,3.0,11.0,91.0,4.0,4.0,4.79
23297,5413,22575,2011,3.0,11.0,88.0,4.0,4.0,2.29
23298,5413,22576,2011,3.0,11.0,96.0,4.0,4.0,3.97
23299,5413,22577,2011,3.0,11.0,97.0,4.0,4.0,5.04
23300,5413,22578,2011,3.0,11.0,129.0,4.0,4.0,2.54
23301,5413,22579,2011,3.0,11.0,414.0,4.0,4.0,4.61
23302,5413,22580,2011,3.0,11.0,128.0,4.0,4.0,5.35
23303,5413,22581,2011,3.0,11.0,291.0,4.0,5.0,5.59
23304,5413,22582,2011,3.0,11.0,117.0,4.0,5.0,5.61
23305,5413,22583,2011,3.0,11.0,97.0,4.0,5.0,5.69
23306,5413,22584,2011,3.0,11.0,135.0,4.0,5.0,5.72
23310,5413,20740,2011,3.0,11.0,112.0,4.0,4.0,0.0
23311,5413,20741,2011,3.0,11.0,91.0,4.0,4.0,0.43
23312,5413,20742,2011,3.0,11.0,130.0,4.0,4.0,0.52
23313,5413,20743,2011,3.0,11.0,102.0,4.0,4.0,0.55
23314,5413,20744,2011,3.0,11.0,133.0,4.0,4.0,0.65
23319,5413,21289,2011,3.0,11.0,97.0,4.0,4.0,6.71
23327,5413,21297,2011,3.0,11.0,97.0,4.0,5.0,3.41
23328,5413,21298,2011,3.0,11.0,97.0,4.0,5.0,4.6
23336,5413,20731,2011,3.0,11.0,126.0,4.0,4.0,4.11
23338,5413,20733,2011,3.0,11.0,253.0,4.0,4.0,0.0
23339,5413,20734,2011,3.0,11.0,305.0,4.0,4.0,0.0
23340,5413,20735,2011,3.0,11.0,304.0,4.0,4.0,0.0
23366,5413,20737,2011,3.0,11.0,230.0,4.0,4.0,0.0
23367,5413,20738,2011,3.0,11.0,117.0,4.0,4.0,0.0
23368,5413,20739,2011,3.0,11.0,112.0,4.0,4.0,0.0
23370,5413,22556,2011,3.0,11.0,188.0,4.0,4.0,4.01
23372,5413,22558,2011,3.0,11.0,131.0,4.0,4.0,4.19
23373,5413,22559,2011,3.0,11.0,272.0,4.0,4.0,4.51
23374,5413,22560,2011,3.0,11.0,135.0,4.0,5.0,0.0
23375,5413,22121,2011,3.0,11.0,116.0,4.0,4.0,3.35
23377,5413,22123,2011,3.0,11.0,133.0,4.0,4.0,3.96
23382,5413,22128,2011,3.0,11.0,127.0,4.0,4.0,3.91
23386,5413,22132,2011,3.0,11.0,129.0,4.0,5.0,1.88
23387,5413,20152,2011,3.0,11.0,85.0,4.0,4.0,3.63
23388,5413,20153,2011,3.0,11.0,153.0,4.0,4.0,3.63
23389,5413,20154,2011,3.0,11.0,104.0,4.0,4.0,3.63
23390,5413,20155,2011,3.0,11.0,125.0,4.0,4.0,3.66
23391,5413,20156,2011,3.0,11.0,118.0,4.0,4.0,3.67
23392,5413,20157,2011,3.0,11.0,90.0,4.0,4.0,3.69
23394,5413,20159,2011,3.0,11.0,324.0,4.0,4.0,3.69
23395,5413,20160,2011,3.0,11.0,103.0,4.0,4.0,3.69
23398,5413,24255,2011,3.0,11.0,104.0,4.0,5.0,2.2
23399,5413,24256,2011,3.0,11.0,450.0,4.0,5.0,2.23
23400,5413,24257,2011,3.0,11.0,409.0,4.0,5.0,2.44
23401,5413,24258,2011,3.0,11.0,481.0,4.0,5.0,2.7
23402,5413,24259,2011,3.0,11.0,121.0,4.0,5.0,2.75
23403,5413,24260,2011,3.0,11.0,474.0,4.0,5.0,2.84
23404,5413,24261,2011,3.0,11.0,115.0,4.0,5.0,2.87
23405,5413,24262,2011,3.0,11.0,423.0,4.0,5.0,2.93
23407,5413,24264,2011,3.0,11.0,134.0,4.0,5.0,3.14
23409,5413,24266,2011,3.0,11.0,95.0,4.0,5.0,3.2
23410,5413,24267,2011,3.0,11.0,479.0,4.0,5.0,3.3
23413,5413,24270,2011,3.0,11.0,217.0,4.0,5.0,3.89
23414,5413,24271,2011,3.0,11.0,302.0,4.0,5.0,3.93
23416,5413,24273,2011,3.0,11.0,218.0,4.0,5.0,4.27
23417,5413,24274,2011,3.0,11.0,319.0,4.0,5.0,4.39
23418,5413,24275,2011,3.0,11.0,239.0,4.0,5.0,4.55
23419,5413,24276,2011,3.0,11.0,228.0,4.0,5.0,4.66
23420,5413,22549,2011,3.0,11.0,127.0,4.0,4.0,2.11
23422,5413,22551,2011,3.0,11.0,129.0,4.0,4.0,3.44
23423,5413,22552,2011,3.0,11.0,90.0,4.0,4.0,5.6
23426,5413,20168,2011,3.0,11.0,259.0,4.0,4.0,3.74
23427,5413,20169,2011,3.0,11.0,97.0,4.0,4.0,3.75
23428,5413,20170,2011,3.0,11.0,314.0,4.0,4.0,3.76
23429,5413,20171,2011,3.0,11.0,119.0,4.0,4.0,3.77
23430,5413,20172,2011,3.0,11.0,128.0,4.0,4.0,3.77
23486,5413,20149,2011,3.0,11.0,128.0,4.0,4.0,3.61
23487,5413,20150,2011,3.0,11.0,119.0,4.0,4.0,3.61
23488,5413,20151,2011,3.0,11.0,105.0,4.0,4.0,3.62
23512,5413,22117,2011,3.0,11.0,116.0,4.0,4.0,6.53
23516,5413,23409,2011,3.0,11.0,96.0,4.0,4.0,2.37
23517,5413,23410,2011,3.0,11.0,93.0,4.0,4.0,2.45
23518,5413,23411,2011,3.0,11.0,101.0,4.0,4.0,2.45
23519,5413,23412,2011,3.0,11.0,94.0,4.0,4.0,2.51
23531,5413,20939,2011,3.0,11.0,430.0,4.0,5.0,2.29
23532,5413,20940,2011,3.0,11.0,96.0,4.0,5.0,2.36
23533,5413,20941,2011,3.0,11.0,135.0,4.0,5.0,2.41
23535,5413,20943,2011,3.0,11.0,96.0,4.0,5.0,2.5
23536,5413,20944,2011,3.0,11.0,430.0,4.0,5.0,2.55
23537,5413,20945,2011,3.0,11.0,435.0,4.0,5.0,2.58
23538,5413,20946,2011,3.0,11.0,404.0,4.0,5.0,2.62
23539,5413,20947,2011,3.0,11.0,188.0,4.0,5.0,2.65
23540,5413,20948,2011,3.0,11.0,118.0,4.0,5.0,2.67
23563,5413,19851,2011,3.0,11.0,88.0,4.0,4.0,3.15
23564,5413,19852,2011,3.0,11.0,102.0,4.0,4.0,3.16
23565,5413,19853,2011,3.0,11.0,122.0,4.0,4.0,3.16
23566,5413,19854,2011,3.0,11.0,133.0,4.0,4.0,3.17
23567,5413,19855,2011,3.0,11.0,104.0,4.0,4.0,3.17
23568,5413,19856,2011,3.0,11.0,129.0,4.0,4.0,3.18
23569,5413,19857,2011,3.0,11.0,134.0,4.0,4.0,3.19
23570,5413,19858,2011,3.0,11.0,100.0,4.0,4.0,3.19
23571,5413,19859,2011,3.0,11.0,125.0,4.0,4.0,3.19
23572,5413,19860,2011,3.0,11.0,134.0,4.0,4.0,3.19
23573,5413,19861,2011,3.0,11.0,473.0,4.0,4.0,3.2
23574,5413,19862,2011,3.0,11.0,123.0,4.0,4.0,3.2
23575,5413,21688,2011,3.0,11.0,153.0,4.0,4.0,4.59
23576,5413,21689,2011,3.0,11.0,123.0,4.0,4.0,4.6
23577,5413,21690,2011,3.0,11.0,273.0,4.0,4.0,4.64
23601,5413,21772,2011,3.0,11.0,123.0,4.0,4.0,2.68
23602,5413,21773,2011,3.0,11.0,87.0,4.0,4.0,2.69
23603,5413,21774,2011,3.0,11.0,481.0,4.0,4.0,2.69
23605,5413,21776,2011,3.0,11.0,128.0,4.0,4.0,2.7
23607,5413,21778,2011,3.0,11.0,101.0,4.0,4.0,2.71
23608,5413,21779,2011,3.0,11.0,117.0,4.0,4.0,2.72
23609,5413,21780,2011,3.0,11.0,116.0,4.0,4.0,2.72
23610,5413,21781,2011,3.0,11.0,133.0,4.0,4.0,2.73
23611,5413,21782,2011,3.0,11.0,176.0,4.0,4.0,2.73
23612,5413,21783,2011,3.0,11.0,176.0,4.0,4.0,2.73
23614,5413,21785,2011,3.0,11.0,137.0,4.0,4.0,2.74
23615,5413,21786,2011,3.0,11.0,125.0,4.0,4.0,2.74
23616,5413,21787,2011,3.0,11.0,116.0,4.0,4.0,2.74
23617,5413,21788,2011,3.0,11.0,130.0,4.0,4.0,2.74
23618,5413,20074,2011,3.0,11.0,118.0,4.0,4.0,2.26
23619,5413,20075,2011,3.0,11.0,104.0,4.0,4.0,2.31
23620,5413,20076,2011,3.0,11.0,198.0,4.0,4.0,2.49
23621,5413,20077,2011,3.0,11.0,102.0,4.0,4.0,2.55
23622,5413,20078,2011,3.0,11.0,130.0,4.0,4.0,2.6
23623,5413,20079,2011,3.0,11.0,114.0,4.0,4.0,2.69
23625,5413,20081,2011,3.0,11.0,101.0,4.0,4.0,2.8
23626,5413,20082,2011,3.0,11.0,118.0,4.0,4.0,2.84
23627,5413,20083,2011,3.0,11.0,101.0,4.0,4.0,2.9
23628,5413,20084,2011,3.0,11.0,116.0,4.0,4.0,3.15
23629,5413,20085,2011,3.0,11.0,124.0,4.0,4.0,3.21
23630,5413,20086,2011,3.0,11.0,85.0,4.0,4.0,3.26
23631,5413,20087,2011,3.0,11.0,424.0,4.0,4.0,3.32
23632,5413,20088,2011,3.0,11.0,100.0,4.0,4.0,3.4
23633,5413,20089,2011,3.0,11.0,119.0,4.0,4.0,3.48
23634,5413,20090,2011,3.0,11.0,104.0,4.0,4.0,3.5
23635,5413,20091,2011,3.0,11.0,128.0,4.0,4.0,3.57
23636,5413,20092,2011,3.0,11.0,106.0,4.0,4.0,3.63
23637,5413,20093,2011,3.0,11.0,121.0,4.0,4.0,3.74
23638,5413,20094,2011,3.0,11.0,120.0,4.0,4.0,3.79
23639,5413,20095,2011,3.0,11.0,131.0,4.0,4.0,3.82
23653,5413,19963,2011,3.0,11.0,130.0,4.0,4.0,2.06
23670,5413,21995,2011,3.0,11.0,269.0,4.0,5.0,4.0
23671,5413,21996,2011,3.0,11.0,292.0,4.0,5.0,5.6
23688,5413,19257,2011,3.0,11.0,443.0,0.0,2.0,0.9
23689,5413,19258,2011,3.0,11.0,294.0,3.0,2.0,0.2
23690,5413,19259,2011,3.0,11.0,271.0,4.0,2.0,0.1
23691,5413,19260,2011,3.0,11.0,270.0,4.0,2.0,4.1
23692,5413,19264,2011,3.0,11.0,480.0,1.0,2.0,1.4
23719,5413,21429,2011,3.0,11.0,122.0,4.0,4.0,4.64
23720,5413,21430,2011,3.0,11.0,220.0,4.0,4.0,4.67
23721,5413,21431,2011,3.0,11.0,87.0,4.0,4.0,4.68
23722,5413,21432,2011,3.0,11.0,120.0,4.0,4.0,4.68
23723,5413,21973,2011,3.0,11.0,134.0,4.0,4.0,5.96
23724,5413,21974,2011,3.0,11.0,328.0,4.0,4.0,5.98
23725,5413,21975,2011,3.0,11.0,128.0,4.0,4.0,6.0
23726,5413,21976,2011,3.0,11.0,262.0,4.0,4.0,6.06
23727,5413,21977,2011,3.0,11.0,135.0,4.0,4.0,6.11
23728,5413,21978,2011,3.0,11.0,135.0,4.0,4.0,6.12
23729,5413,21979,2011,3.0,11.0,125.0,4.0,4.0,6.16
23730,5413,21980,2011,3.0,11.0,272.0,4.0,4.0,6.22
23731,5413,21981,2011,3.0,11.0,135.0,4.0,4.0,6.24
23732,5413,21982,2011,3.0,11.0,130.0,4.0,4.0,6.25
23733,5413,21983,2011,3.0,11.0,250.0,4.0,4.0,6.34
23742,5413,21992,2011,3.0,11.0,96.0,4.0,5.0,0.84
23744,5413,19246,2011,3.0,11.0,414.0,1.0,2.0,1.6
23745,5413,19247,2011,3.0,11.0,367.0,1.0,2.0,0.9
23748,5413,19950,2011,3.0,11.0,128.0,4.0,4.0,2.4
23749,5413,19951,2011,3.0,11.0,181.0,4.0,4.0,0.0
23750,5413,19952,2011,3.0,11.0,87.0,4.0,4.0,0.97
23751,5413,19953,2011,3.0,11.0,90.0,4.0,4.0,1.2
23752,5413,19954,2011,3.0,11.0,418.0,4.0,4.0,1.42
23753,5413,19955,2011,3.0,11.0,117.0,4.0,4.0,1.47
23764,5413,21789,2011,3.0,11.0,131.0,4.0,4.0,2.75
23765,5413,21790,2011,3.0,11.0,134.0,4.0,4.0,2.75
23767,5413,21792,2011,3.0,11.0,103.0,4.0,4.0,2.77
23776,5413,19248,2011,3.0,11.0,399.0,1.0,2.0,1.6
23777,5413,19249,2011,3.0,11.0,473.0,0.0,2.0,0.7
23792,5413,19943,2011,3.0,11.0,97.0,4.0,4.0,4.52
23794,5413,19945,2011,3.0,11.0,83.0,4.0,5.0,0.0
23795,5413,19946,2011,3.0,11.0,124.0,4.0,5.0,2.14
23796,5413,19947,2011,3.0,11.0,126.0,4.0,5.0,2.3
23799,5413,19216,2011,3.0,11.0,411.0,0.0,2.0,3.5
23800,5413,19217,2011,3.0,11.0,406.0,1.0,2.0,2.4
23801,5413,19219,2011,3.0,11.0,486.0,0.0,2.0,2.1
23802,5413,19220,2011,3.0,11.0,481.0,0.0,2.0,2.5
23803,5413,19221,2011,3.0,11.0,481.0,0.0,2.0,1.8
23804,5413,19222,2011,3.0,11.0,451.0,0.0,2.0,1.57
23805,5413,19223,2011,3.0,11.0,467.0,1.0,2.0,1.0
23813,5413,19231,2011,3.0,11.0,339.0,1.0,2.0,0.5
23814,5413,19232,2011,3.0,11.0,259.0,0.0,2.0,2.7
23815,5413,19234,2011,3.0,11.0,355.0,0.0,2.0,2.9
23817,5413,19236,2011,3.0,11.0,116.0,0.0,2.0,4.2
23818,5413,19238,2011,3.0,11.0,76.0,0.0,2.0,3.3
23819,5413,19240,2011,3.0,11.0,233.0,4.0,2.0,0.4
23821,5413,19243,2011,3.0,11.0,313.0,0.0,2.0,2.4
23822,5413,19244,2011,3.0,11.0,432.0,0.0,2.0,1.6
23823,5413,19245,2011,3.0,11.0,374.0,1.0,2.0,1.3
23825,5413,21128,2011,3.0,11.0,116.0,4.0,4.0,3.61
23826,5413,21129,2011,3.0,11.0,132.0,4.0,4.0,4.96
23839,5413,21142,2011,3.0,11.0,416.0,4.0,4.0,0.29
23840,5413,21143,2011,3.0,11.0,248.0,4.0,5.0,6.6
23842,5413,21685,2011,3.0,11.0,121.0,4.0,4.0,4.56
23843,5413,21686,2011,3.0,11.0,83.0,4.0,4.0,4.57
23844,5413,21687,2011,3.0,11.0,215.0,4.0,4.0,4.57
23891,5413,19297,2011,3.0,11.0,97.0,4.0,4.0,5.0
23892,5413,22067,2011,3.0,11.0,263.0,4.0,4.0,3.0
23893,5413,22068,2011,3.0,11.0,126.0,4.0,4.0,3.02
23894,5413,22069,2011,3.0,11.0,101.0,4.0,4.0,3.03
23895,5413,22070,2011,3.0,11.0,416.0,4.0,4.0,3.03
23897,5413,22072,2011,3.0,11.0,96.0,4.0,4.0,3.04
23898,5413,22073,2011,3.0,11.0,429.0,4.0,4.0,3.05
23899,5413,22074,2011,3.0,11.0,128.0,4.0,4.0,3.06
23900,5413,22075,2011,3.0,11.0,130.0,4.0,4.0,3.06
23902,5413,22077,2011,3.0,11.0,129.0,4.0,4.0,3.06
23904,5413,22079,2011,3.0,11.0,129.0,4.0,4.0,3.08
23905,5413,22080,2011,3.0,11.0,479.0,4.0,4.0,3.08
23920,5413,20981,2011,3.0,11.0,96.0,4.0,4.0,5.66
23921,5413,20982,2011,3.0,11.0,80.0,4.0,4.0,5.96
23922,5413,20983,2011,3.0,11.0,95.0,4.0,4.0,6.4
23931,5413,20992,2011,3.0,11.0,138.0,4.0,5.0,1.4
23932,5413,20993,2011,3.0,11.0,404.0,4.0,5.0,2.06
23934,5413,20995,2011,3.0,11.0,129.0,4.0,5.0,2.6
23935,5413,20996,2011,3.0,11.0,207.0,4.0,5.0,2.79
23936,5413,20997,2011,3.0,11.0,130.0,4.0,5.0,3.2
23937,5413,20998,2011,3.0,11.0,201.0,4.0,5.0,3.52
23938,5413,20999,2011,3.0,11.0,466.0,4.0,5.0,4.0
23942,5413,19409,2011,3.0,11.0,412.0,4.0,4.0,2.0
23944,5413,19411,2011,3.0,11.0,450.0,4.0,4.0,2.0
23945,5413,19412,2011,3.0,11.0,476.0,4.0,4.0,2.9
23946,5413,19413,2011,3.0,11.0,449.0,4.0,4.0,1.7
23947,5413,19414,2011,3.0,11.0,432.0,4.0,4.0,3.4
23948,5413,19415,2011,3.0,11.0,428.0,4.0,4.0,3.7
23949,5413,19416,2011,3.0,11.0,426.0,4.0,4.0,1.8
23950,5413,19417,2011,3.0,11.0,423.0,4.0,4.0,3.5
23951,5413,19418,2011,3.0,11.0,422.0,4.0,4.0,4.1
23952,5413,19419,2011,3.0,11.0,411.0,4.0,4.0,4.5
23953,5413,19420,2011,3.0,11.0,417.0,4.0,4.0,3.5
23954,5413,19421,2011,3.0,11.0,452.0,4.0,4.0,4.0
23955,5413,19422,2011,3.0,11.0,309.0,4.0,4.0,3.4
23959,5413,19426,2011,3.0,11.0,242.0,4.0,4.0,5.5
23963,5413,21672,2011,3.0,11.0,98.0,4.0,4.0,4.26
23964,5413,21673,2011,3.0,11.0,198.0,4.0,4.0,4.3
23965,5413,21674,2011,3.0,11.0,411.0,4.0,4.0,4.31
23966,5413,21675,2011,3.0,11.0,98.0,4.0,4.0,4.32
23967,5413,21676,2011,3.0,11.0,272.0,4.0,4.0,4.33
23968,5413,21677,2011,3.0,11.0,125.0,4.0,4.0,4.35
23969,5413,21678,2011,3.0,11.0,433.0,4.0,4.0,4.39
23970,5413,21679,2011,3.0,11.0,120.0,4.0,4.0,4.43
23971,5413,21680,2011,3.0,11.0,126.0,4.0,4.0,4.46
23972,5413,21681,2011,3.0,11.0,273.0,4.0,4.0,4.47
23973,5413,21682,2011,3.0,11.0,118.0,4.0,4.0,4.48
23974,5413,21683,2011,3.0,11.0,134.0,4.0,4.0,4.51
23975,5413,21684,2011,3.0,11.0,122.0,4.0,4.0,4.54
23976,5413,19957,2011,3.0,11.0,402.0,4.0,4.0,1.62
23977,5413,19958,2011,3.0,11.0,418.0,4.0,4.0,1.72
23978,5413,19959,2011,3.0,11.0,117.0,4.0,4.0,1.76
23979,5413,19960,2011,3.0,11.0,134.0,4.0,4.0,1.81
23980,5413,19961,2011,3.0,11.0,131.0,4.0,4.0,1.88
23981,5413,19962,2011,3.0,11.0,130.0,4.0,4.0,1.99
23991,5413,21192,2011,3.0,11.0,100.0,4.0,4.0,1.85
23992,5413,21193,2011,3.0,11.0,133.0,4.0,4.0,1.85
23993,5413,21194,2011,3.0,11.0,414.0,4.0,4.0,1.87
23994,5413,21195,2011,3.0,11.0,198.0,4.0,4.0,1.88
23995,5413,21196,2011,3.0,11.0,90.0,4.0,4.0,1.88
23996,5413,21197,2011,3.0,11.0,130.0,4.0,4.0,1.89
23997,5413,21198,2011,3.0,11.0,100.0,4.0,4.0,2.56
23998,5413,21199,2011,3.0,11.0,100.0,4.0,4.0,2.58
23999,5413,21200,2011,3.0,11.0,102.0,4.0,4.0,2.59
24000,5413,21201,2011,3.0,11.0,123.0,4.0,4.0,2.6
24001,5413,21202,2011,3.0,11.0,259.0,4.0,4.0,2.6
24002,5413,21203,2011,3.0,11.0,127.0,4.0,4.0,2.62
24003,5413,21204,2011,3.0,11.0,490.0,4.0,4.0,2.64
24004,5413,21205,2011,3.0,11.0,121.0,4.0,4.0,2.65
24005,5413,21206,2011,3.0,11.0,460.0,4.0,4.0,2.66
24006,5413,21207,2011,3.0,11.0,102.0,4.0,4.0,2.68
24008,5413,21209,2011,3.0,11.0,130.0,4.0,4.0,2.69
24009,5413,21210,2011,3.0,11.0,94.0,4.0,4.0,2.7
24011,5413,21212,2011,3.0,11.0,111.0,4.0,4.0,2.72
24013,5413,19819,2011,3.0,11.0,120.0,4.0,4.0,6.66
24014,5413,19820,2011,3.0,11.0,154.0,4.0,4.0,6.66
24015,5413,19821,2011,3.0,11.0,116.0,4.0,4.0,6.68
24016,5413,19822,2011,3.0,11.0,203.0,4.0,4.0,6.69
24017,5413,19823,2011,3.0,11.0,205.0,4.0,4.0,6.7
24018,5413,19824,2011,3.0,11.0,206.0,4.0,4.0,6.71
24019,5413,19825,2011,3.0,11.0,94.0,4.0,4.0,6.71
24020,5413,19826,2011,3.0,11.0,176.0,4.0,4.0,6.73
24021,5413,19827,2011,3.0,11.0,117.0,4.0,4.0,6.74
24022,5413,19828,2011,3.0,11.0,118.0,4.0,4.0,6.75
24025,5413,21656,2011,3.0,11.0,124.0,4.0,4.0,4.06
24026,5413,21657,2011,3.0,11.0,131.0,4.0,4.0,4.07
24027,5413,21658,2011,3.0,11.0,103.0,4.0,4.0,4.08
24028,5413,21659,2011,3.0,11.0,346.0,4.0,4.0,4.09
24029,5413,21660,2011,3.0,11.0,96.0,4.0,4.0,4.1
24030,5413,21661,2011,3.0,11.0,117.0,4.0,4.0,4.1
24031,5413,21662,2011,3.0,11.0,125.0,4.0,4.0,4.11
24032,5413,21663,2011,3.0,11.0,117.0,4.0,4.0,4.14
24033,5413,21664,2011,3.0,11.0,130.0,4.0,4.0,4.17
24034,5413,21665,2011,3.0,11.0,201.0,4.0,4.0,4.18
24035,5413,21666,2011,3.0,11.0,96.0,4.0,4.0,4.2
24036,5413,21667,2011,3.0,11.0,134.0,4.0,4.0,4.21
24037,5413,21668,2011,3.0,11.0,116.0,4.0,4.0,4.23
24038,5413,21669,2011,3.0,11.0,208.0,4.0,4.0,4.23
24039,5413,21670,2011,3.0,11.0,179.0,4.0,4.0,4.24
24040,5413,21671,2011,3.0,11.0,121.0,4.0,4.0,4.26
24057,5413,21181,2011,3.0,11.0,198.0,4.0,4.0,1.78
24058,5413,21182,2011,3.0,11.0,458.0,4.0,4.0,1.78
24059,5413,21183,2011,3.0,11.0,473.0,4.0,4.0,1.79
24060,5413,21184,2011,3.0,11.0,130.0,4.0,4.0,1.8
24061,5413,21185,2011,3.0,11.0,258.0,4.0,4.0,1.8
24062,5413,21186,2011,3.0,11.0,121.0,4.0,4.0,1.8
24063,5413,21187,2011,3.0,11.0,111.0,4.0,4.0,1.8
24064,5413,21188,2011,3.0,11.0,99.0,4.0,4.0,1.8
24065,5413,21189,2011,3.0,11.0,390.0,4.0,4.0,1.81
24066,5413,21190,2011,3.0,11.0,89.0,4.0,4.0,1.82
24067,5413,21191,2011,3.0,11.0,422.0,4.0,4.0,1.84
24068,5413,21524,2011,3.0,11.0,299.0,4.0,4.0,3.8
24069,5413,21525,2011,3.0,11.0,268.0,4.0,4.0,3.82
24071,5413,21527,2011,3.0,11.0,134.0,4.0,4.0,3.86
24072,5413,21528,2011,3.0,11.0,120.0,4.0,4.0,3.87
24073,5413,21529,2011,3.0,11.0,319.0,4.0,4.0,3.91
24074,5413,21530,2011,3.0,11.0,94.0,4.0,4.0,3.91
24075,5413,21531,2011,3.0,11.0,153.0,4.0,4.0,3.92
24076,5413,21532,2011,3.0,11.0,268.0,4.0,4.0,3.92
24077,5413,21533,2011,3.0,11.0,125.0,4.0,4.0,3.94
24078,5413,21534,2011,3.0,11.0,128.0,4.0,4.0,3.95
24079,5413,21535,2011,3.0,11.0,319.0,4.0,4.0,3.95
24080,5413,21536,2011,3.0,11.0,274.0,4.0,4.0,3.96
24081,5413,21537,2011,3.0,11.0,132.0,4.0,4.0,3.99
24082,5413,21538,2011,3.0,11.0,129.0,4.0,4.0,4.0
24085,5413,19813,2011,3.0,11.0,176.0,4.0,4.0,6.57
24086,5413,19814,2011,3.0,11.0,98.0,4.0,4.0,6.57
24087,5413,19815,2011,3.0,11.0,136.0,4.0,4.0,6.59
24088,5413,19816,2011,3.0,11.0,136.0,4.0,4.0,6.6
24089,5413,19817,2011,3.0,11.0,119.0,4.0,4.0,6.6
24090,5413,19818,2011,3.0,11.0,83.0,4.0,4.0,6.63
24114,5413,19355,2011,3.0,11.0,248.0,4.0,1.0,2.3
24115,5413,19356,2011,3.0,11.0,258.0,4.0,1.0,2.3
24163,5413,21645,2011,3.0,11.0,89.0,4.0,4.0,2.59
24164,5413,21646,2011,3.0,11.0,411.0,4.0,4.0,2.59
24165,5413,21647,2011,3.0,11.0,465.0,4.0,4.0,2.6
24166,5413,21648,2011,3.0,11.0,93.0,4.0,4.0,2.6
24170,5413,20564,2011,3.0,11.0,116.0,4.0,5.0,3.9
24174,5413,20568,2011,3.0,11.0,97.0,4.0,4.0,4.91
24175,5413,21109,2011,3.0,11.0,136.0,4.0,5.0,6.66
24179,5413,22061,2011,3.0,11.0,124.0,4.0,4.0,2.94
24180,5413,22062,2011,3.0,11.0,107.0,4.0,4.0,2.96
24181,5413,22063,2011,3.0,11.0,128.0,4.0,4.0,2.96
24182,5413,22064,2011,3.0,11.0,176.0,4.0,4.0,2.97
24183,5413,22065,2011,3.0,11.0,269.0,4.0,4.0,2.99
24184,5413,22066,2011,3.0,11.0,126.0,4.0,4.0,3.0
24185,5413,21623,2011,3.0,11.0,131.0,4.0,4.0,2.49
24186,5413,21624,2011,3.0,11.0,259.0,4.0,4.0,2.5
24187,5413,21625,2011,3.0,11.0,121.0,4.0,4.0,2.5
24188,5413,21626,2011,3.0,11.0,121.0,4.0,4.0,2.5
24189,5413,21627,2011,3.0,11.0,107.0,4.0,4.0,2.5
24190,5413,21628,2011,3.0,11.0,102.0,4.0,4.0,2.51
24191,5413,21629,2011,3.0,11.0,130.0,4.0,4.0,2.51
24192,5413,21630,2011,3.0,11.0,117.0,4.0,4.0,2.52
24193,5413,21631,2011,3.0,11.0,335.0,4.0,4.0,2.53
24194,5413,21632,2011,3.0,11.0,335.0,4.0,4.0,2.53
24195,5413,21633,2011,3.0,11.0,316.0,4.0,4.0,2.54
24196,5413,21634,2011,3.0,11.0,125.0,4.0,4.0,2.54
24197,5413,21635,2011,3.0,11.0,102.0,4.0,4.0,2.55
24198,5413,21636,2011,3.0,11.0,316.0,4.0,4.0,2.55
24199,5413,21637,2011,3.0,11.0,131.0,4.0,4.0,2.55
24200,5413,21638,2011,3.0,11.0,129.0,4.0,4.0,2.55
24201,5413,21639,2011,3.0,11.0,130.0,4.0,4.0,2.56
24202,5413,21640,2011,3.0,11.0,129.0,4.0,4.0,2.56
24203,5413,21641,2011,3.0,11.0,130.0,4.0,4.0,2.58
24204,5413,21642,2011,3.0,11.0,88.0,4.0,4.0,2.58
24205,5413,21643,2011,3.0,11.0,128.0,4.0,4.0,2.59
24206,5413,21644,2011,3.0,11.0,128.0,4.0,4.0,2.59
24218,5413,20979,2011,3.0,11.0,206.0,4.0,4.0,4.57
24219,5413,20980,2011,3.0,11.0,130.0,4.0,4.0,5.5
24221,5413,20539,2011,3.0,11.0,420.0,4.0,8.0,0.84
24222,5413,20540,2011,3.0,11.0,413.0,4.0,8.0,1.28
24224,5413,20542,2011,3.0,11.0,181.0,4.0,5.0,0.0
24225,5413,20543,2011,3.0,11.0,94.0,4.0,5.0,0.2
24226,5413,20544,2011,3.0,11.0,114.0,4.0,5.0,1.11
24227,5413,20545,2011,3.0,11.0,88.0,4.0,5.0,1.28
24228,5413,20546,2011,3.0,11.0,343.0,4.0,5.0,1.45
24229,5413,20547,2011,3.0,11.0,448.0,4.0,5.0,1.62
